pixel_id,elevation,toid,within_building,without_building,height,base_roof_height
191941,115.02,osgb5000005134753282,True,False,4.65,3.0
191942,114.76,osgb5000005134753282,True,False,4.65,3.0
191943,114.43,osgb5000005134753282,True,False,4.65,3.0
191944,113.95,osgb5000005134753282,True,False,4.65,3.0
195095,113.56,osgb5000005134753282,True,False,4.65,3.0
195739,114.71,osgb5000005134753282,True,False,4.65,3.0
195740,114.29,osgb5000005134753282,True,False,4.65,3.0
195741,113.93,osgb5000005134753282,True,False,4.65,3.0
195742,113.57,osgb5000005134753282,True,False,4.65,3.0
195743,113.29,osgb5000005134753282,True,False,4.65,3.0
196410,114.16,osgb5000005134753282,True,False,4.65,3.0
196411,113.74,osgb5000005134753282,True,False,4.65,3.0
196412,113.39,osgb5000005134753282,True,False,4.65,3.0
197084,115.05,osgb5000005134753282,True,False,4.65,3.0
197085,114.57,osgb5000005134753282,True,False,4.65,3.0
197086,114.2,osgb5000005134753282,True,False,4.65,3.0
197087,113.85,osgb5000005134753282,True,False,4.65,3.0
197088,113.52,osgb5000005134753282,True,False,4.65,3.0
197089,113.21,osgb5000005134753282,True,False,4.65,3.0
197753,114.89,osgb5000005134753282,True,False,4.65,3.0
197754,114.8,osgb5000005134753282,True,False,4.65,3.0
197755,114.5,osgb5000005134753282,True,False,4.65,3.0
197756,114.07,osgb5000005134753282,True,False,4.65,3.0
197757,113.6,osgb5000005134753282,True,False,4.65,3.0
197758,113.25,osgb5000005134753282,True,False,4.65,3.0
198413,114.89,osgb5000005134753282,True,False,4.65,3.0
198414,114.59,osgb5000005134753282,True,False,4.65,3.0
198415,114.21,osgb5000005134753282,True,False,4.65,3.0
198416,113.75,osgb5000005134753282,True,False,4.65,3.0
198417,113.44,osgb5000005134753282,True,False,4.65,3.0
198418,113.1,osgb5000005134753282,True,False,4.65,3.0
199058,115.01,osgb5000005134753282,True,False,4.65,3.0
199059,114.73,osgb5000005134753282,True,False,4.65,3.0
199060,114.29,osgb5000005134753282,True,False,4.65,3.0
199061,113.87,osgb5000005134753282,True,False,4.65,3.0
199062,113.53,osgb5000005134753282,True,False,4.65,3.0
199063,113.26,osgb5000005134753282,True,False,4.65,3.0
199696,115.03,osgb5000005134753282,True,False,4.65,3.0
199697,114.8,osgb5000005134753282,True,False,4.65,3.0
199698,114.43,osgb5000005134753282,True,False,4.65,3.0
199699,114.05,osgb5000005134753282,True,False,4.65,3.0
199700,113.66,osgb5000005134753282,True,False,4.65,3.0
199701,113.26,osgb5000005134753282,True,False,4.65,3.0
199702,112.9,osgb5000005134753282,True,False,4.65,3.0
200335,113.4,osgb5000005134753282,True,False,4.65,3.0
200336,113.13,osgb5000005134753282,True,False,4.65,3.0
201575,114.42,osgb5000005134753282,True,False,4.65,3.0
201576,114.11,osgb5000005134753282,True,False,4.65,3.0
201577,113.66,osgb5000005134753282,True,False,4.65,3.0
201578,113.35,osgb5000005134753282,True,False,4.65,3.0
201579,112.95,osgb5000005134753282,True,False,4.65,3.0
201580,112.66,osgb5000005134753282,True,False,4.65,3.0
202180,114.87,osgb5000005134753282,True,False,4.65,3.0
202181,114.6,osgb5000005134753282,True,False,4.65,3.0
202182,114.21,osgb5000005134753282,True,False,4.65,3.0
202183,113.77,osgb5000005134753282,True,False,4.65,3.0
202184,113.35,osgb5000005134753282,True,False,4.65,3.0
202185,113.08,osgb5000005134753282,True,False,4.65,3.0
203360,114.9,osgb5000005134753282,True,False,4.65,3.0
203366,110.71,osgb5000005134753282,True,False,4.65,3.0
203935,110.74,osgb5000005134753282,True,False,4.65,3.0
203936,110.69,osgb5000005134753282,True,False,4.65,3.0
203937,110.77,osgb5000005134753282,True,False,4.65,3.0
203938,110.77,osgb5000005134753282,True,False,4.65,3.0
204527,110.97,osgb5000005134753282,True,False,4.65,3.0
204529,110.8,osgb5000005134753282,True,False,4.65,3.0
204530,110.79,osgb5000005134753282,True,False,4.65,3.0
204531,110.75,osgb5000005134753282,True,False,4.65,3.0
204532,110.72,osgb5000005134753282,True,False,4.65,3.0
204533,110.71,osgb5000005134753282,True,False,4.65,3.0
205130,110.88,osgb5000005134753282,True,False,4.65,3.0
205131,110.77,osgb5000005134753282,True,False,4.65,3.0
205132,110.73,osgb5000005134753282,True,False,4.65,3.0
205730,110.75,osgb5000005134753282,True,False,4.65,3.0
205731,110.83,osgb5000005134753282,True,False,4.65,3.0
205732,110.81,osgb5000005134753282,True,False,4.65,3.0
205733,110.85,osgb5000005134753282,True,False,4.65,3.0
205734,110.9,osgb5000005134753282,True,False,4.65,3.0
205735,110.88,osgb5000005134753282,True,False,4.65,3.0
205736,110.82,osgb5000005134753282,True,False,4.65,3.0
205737,110.78,osgb5000005134753282,True,False,4.65,3.0
205738,110.77,osgb5000005134753282,True,False,4.65,3.0
205739,110.77,osgb5000005134753282,True,False,4.65,3.0
205740,110.82,osgb5000005134753282,True,False,4.65,3.0
205741,110.82,osgb5000005134753282,True,False,4.65,3.0
205742,110.78,osgb5000005134753282,True,False,4.65,3.0
206332,110.88,osgb5000005134753282,True,False,4.65,3.0
206333,110.99,osgb5000005134753282,True,False,4.65,3.0
206334,110.81,osgb5000005134753282,True,False,4.65,3.0
206335,110.81,osgb5000005134753282,True,False,4.65,3.0
206336,110.86,osgb5000005134753282,True,False,4.65,3.0
206337,110.88,osgb5000005134753282,True,False,4.65,3.0
206338,110.87,osgb5000005134753282,True,False,4.65,3.0
206339,110.93,osgb5000005134753282,True,False,4.65,3.0
